NUMBER_OF_PICKUPS,NUMBER_OF_DROPS,PICKUP_DATE,ORDER_BOOK_DATE,SHIPMENT_AMOUNT,MILEAGE,HAZMAT,SERVICE_LEVEL,WEIGHT,LINEAR_FEET,EQUIP_TYPE,ORIGIN_LOCATION,DESTINATION_LOCATION
1,1,2023-01-12T00:00:00Z,2023-01-09T00:00:00Z,1399.29,766,0,1,3700,52,V,TX_DAL,GA_ATL
1,1,2023-01-26T00:00:00Z,2023-01-26T00:00:00Z,1390.77,312,0,1,4,52,V,AL_MOB,FL_MIA
1,1,2023-01-26T00:00:00Z,2023-01-26T00:00:00Z,1369.58,450,0,1,12610,52,V,AL_MOB,MO_KAN
1,1,2023-01-12T00:00:00Z,2023-01-12T00:00:00Z,1428.51,431,0,1,4,52,V,FL_MIA,CA_LAX
1,1,2023-01-26T00:00:00Z,2023-01-26T00:00:00Z,1382.49,642,0,1,27848,52,V,NC_CHA,GA_SAV
1,1,2023-01-26T00:00:00Z,2023-01-22T00:00:00Z,1377.31,602,0,1,11082,52,V,AL_MOB,GA_SAV
1,1,2023-01-14T00:00:00Z,2023-01-14T00:00:00Z,1412.21,450,0,1,14114,52,V,AL_MOB,MO_KAN
1,1,2023-01-10T00:00:00Z,2023-01-06T00:00:00Z,1408.72,402,0,1,15395,48,R,GA_ATL,GA_SAV
1,1,2023-01-31T00:00:00Z,2023-01-30T00:00:00Z,1352.71,377,0,1,8292,52,V,MO_KAN,FL_MIA
1,1,2023-01-07T00:00:00Z,2022-12-31T00:00:00Z,1388.56,721,0,1,8021,52,V,AL_MOB,OH_CLE
1,1,2023-01-09T00:00:00Z,2023-01-06T00:00:00Z,1333.56,644,0,1,44353,52,V,AL_MOB,GA_SAV
1,1,2023-01-09T00:00:00Z,2023-01-06T00:00:00Z,1339.56,644,0,1,44353,52,V,AL_MOB,GA_SAV
1,1,2023-01-06T00:00:00Z,2023-01-06T00:00:00Z,1394.18,491,0,1,26483,52,V,MO_KAN,CA_LAX
1,1,2023-01-06T00:00:00Z,2023-01-06T00:00:00Z,1380.51,419,0,1,4,52,V,FL_MIA,CA_LAX
1,1,2023-01-23T00:00:00Z,2023-01-19T00:00:00Z,1328.86,679,0,1,38482,48,R,AL_MOB,FL_MIA
1,1,2023-01-21T00:00:00Z,2023-01-17T00:00:00Z,1361.86,679,0,1,38337,48,R,AL_MOB,FL_MIA
1,1,2023-01-06T00:00:00Z,2023-01-06T00:00:00Z,1403.84,489,0,1,35526,52,V,AL_MOB,OH_CLE
1,1,2023-01-26T00:00:00Z,2023-01-21T00:00:00Z,1402.25,592,0,1,41002,52,V,CA_LAX,GA_SAV
1,1,2023-01-29T00:00:00Z,2023-01-29T00:00:00Z,1407.3,578,0,1,18907,52,V,AL_MOB,IN_IND
1,1,2023-01-06T00:00:00Z,2023-01-02T00:00:00Z,1372.07,402,0,1,11962,48,R,GA_ATL,GA_SAV
1,1,2023-01-27T00:00:00Z,2023-01-27T00:00:00Z,1394.86,642,0,1,30876,52,V,NC_CHA,GA_SAV
1,1,2023-01-27T00:00:00Z,2023-01-27T00:00:00Z,1412.86,642,0,1,19127,52,V,NC_CHA,GA_SAV
1,1,2023-01-27T00:00:00Z,2023-01-23T00:00:00Z,1421.95,602,0,1,10403,52,V,AL_MOB,GA_SAV
1,1,2023-01-06T00:00:00Z,2023-01-03T00:00:00Z,1374.72,641,0,1,40000,52,V,GA_SAV,GA_SAV
1,1,2023-01-30T00:00:00Z,2023-01-30T00:00:00Z,1422.03,312,0,1,3,52,V,AL_MOB,FL_MIA
1,1,2023-01-03T00:00:00Z,2022-12-27T00:00:00Z,1384.77,478,0,1,42494,52,V,TX_DAL,FL_LAK
1,1,2023-01-10T00:00:00Z,2023-01-03T00:00:00Z,1363.35,864,0,1,15227,52,V,AL_MOB,MO_KAN
1,1,2023-01-26T00:00:00Z,2023-01-21T00:00:00Z,1324.74,275,0,1,9450,48,R,MO_KAN,FL_LAK
1,1,2023-01-05T00:00:00Z,2023-01-02T00:00:00Z,1415.41,402,0,1,34574,48,R,MO_KAN,NC_CHA
1,1,2023-01-03T00:00:00Z,2022-12-30T00:00:00Z,1377.39,716,0,1,41652,52,V,MO_KAN,TX_HOU
1,1,2023-01-23T00:00:00Z,2023-01-19T00:00:00Z,1383.28,363,0,1,40000,48,R,IL_RFD,OH_CLE
1,1,2023-01-13T00:00:00Z,2023-01-08T00:00:00Z,1361.77,275,0,1,11051,48,R,MO_KAN,FL_LAK
1,1,2023-01-10T00:00:00Z,2023-01-07T00:00:00Z,1410.62,402,0,1,36450,48,R,MO_KAN,NC_CHA
1,1,2023-01-30T00:00:00Z,2022-12-13T00:00:00Z,1357.25,581,0,1,15303,52,V,AL_MOB,MO_KAN
1,1,2023-01-03T00:00:00Z,2023-01-03T00:00:00Z,1367.77,312,0,1,4,52,V,AL_MOB,FL_MIA
1,1,2023-01-27T00:00:00Z,2023-01-22T00:00:00Z,1325.59,275,0,1,12259,48,R,MO_KAN,FL_LAK
1,1,2023-01-27T00:00:00Z,2023-01-22T00:00:00Z,1366.59,275,0,1,11499,48,R,MO_KAN,FL_LAK
1,1,2023-01-27T00:00:00Z,2023-01-22T00:00:00Z,1384.59,275,0,1,10066,48,R,MO_KAN,FL_LAK
1,1,2023-01-20T00:00:00Z,2023-01-16T00:00:00Z,1336.64,416,0,1,41825,52,V,CA_LAX,FL_MIA
1,1,2023-01-24T00:00:00Z,2023-01-19T00:00:00Z,1370.52,488,0,1,3686,52,V,MO_KAN,AL_MOB
1,1,2023-01-25T00:00:00Z,2023-01-20T00:00:00Z,1406.46,688,0,1,27760,48,R,AL_MOB,GA_SAV
1,1,2023-01-04T00:00:00Z,2022-12-30T00:00:00Z,1322.43,275,0,1,12650,48,R,MO_KAN,FL_LAK
1,1,2023-01-04T00:00:00Z,2022-12-30T00:00:00Z,1385.43,275,0,1,10980,48,R,MO_KAN,FL_LAK
1,1,2023-01-27T00:00:00Z,2023-01-27T00:00:00Z,1411.13,676,0,1,28096,52,V,AL_MOB,AL_MOB
1,1,2023-01-19T00:00:00Z,2023-01-19T00:00:00Z,1368.5,378,0,1,38778,52,V,GA_SAV,FL_MIA
1,1,2023-01-22T00:00:00Z,2023-01-22T00:00:00Z,1411.5,378,0,1,15528,52,V,GA_SAV,FL_MIA
1,1,2023-01-02T00:00:00Z,2023-01-06T00:00:00Z,1406.22,716,0,1,41652,52,V,MO_KAN,TX_HOU
1,1,2023-01-30T00:00:00Z,2023-01-25T00:00:00Z,1327.05,572,0,1,8573,52,V,IN_IND,MO_KAN
1,1,2023-01-27T00:00:00Z,2023-01-27T00:00:00Z,1412.05,378,0,1,21484,52,V,GA_SAV,FL_MIA
1,1,2023-01-16T00:00:00Z,2023-01-16T00:00:00Z,1340.92,378,0,1,13281,52,V,GA_SAV,FL_MIA
1,1,2023-01-09T00:00:00Z,2023-01-09T00:00:00Z,1379.64,504,0,1,5150,52,V,GA_SAV,MO_KAN
1,1,2023-01-26T00:00:00Z,2023-01-21T00:00:00Z,1371.49,407,0,1,37739,48,R,AL_MOB,FL_MIA
1,1,2023-01-02T00:00:00Z,2022-12-31T00:00:00Z,1340.3,282,0,1,12765,52,V,AL_MOB,AL_MOB
1,1,2023-01-31T00:00:00Z,2023-01-27T00:00:00Z,1385.19,602,0,1,10920,52,V,AL_MOB,GA_SAV
1,1,2023-01-07T00:00:00Z,2023-01-07T00:00:00Z,1377.15,731,0,1,32005,52,V,MO_KAN,GA_SAV
1,1,2023-01-03T00:00:00Z,2023-01-10T00:00:00Z,1332.11,464,0,1,43280,52,V,MO_KAN,MO_KAN
1,1,2023-01-31T00:00:00Z,2023-01-26T00:00:00Z,1335.67,275,0,1,11383,48,R,MO_KAN,FL_LAK
1,1,2023-01-04T00:00:00Z,2023-01-01T00:00:00Z,1379.65,484,0,1,13979,48,R,AL_MOB,AL_MOB
1,1,2023-01-29T00:00:00Z,2023-01-24T00:00:00Z,1314.39,407,0,1,40565,48,R,AL_MOB,FL_MIA
1,1,2023-01-16T00:00:00Z,2023-01-14T00:00:00Z,1312.3,375,0,1,10460,52,V,CA_LAX,CA_LAX
1,1,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,1398.91,292,0,1,1895,52,V,TX_HOU,AL_MOB
1,1,2023-01-03T00:00:00Z,2023-01-02T00:00:00Z,1383.81,292,0,1,995,52,V,TX_HOU,AL_MOB
1,1,2023-01-03T00:00:00Z,2023-01-03T00:00:00Z,1366.16,971,0,1,40634,52,V,GA_SAV,TX_HOU
1,1,2023-01-23T00:00:00Z,2023-01-18T00:00:00Z,1396.84,1431,0,1,40750,52,V,MO_KAN,GA_ATL
1,1,2023-01-01T00:00:00Z,2022-12-28T00:00:00Z,1403.25,484,0,1,12947,48,R,AL_MOB,AL_MOB
1,1,2023-01-22T00:00:00Z,2023-01-21T00:00:00Z,1404.25,480,0,1,24135,52,V,AL_MOB,AL_MOB
1,1,2023-01-29T00:00:00Z,2023-01-29T00:00:00Z,1325.91,292,0,1,1756,52,V,TX_HOU,AL_MOB
1,1,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,1346.25,480,0,1,29857,52,V,AL_MOB,AL_MOB
1,1,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,1318.25,480,0,1,26455,52,V,AL_MOB,AL_MOB
1,1,2023-01-16T00:00:00Z,2023-01-09T00:00:00Z,1362.1,833,0,1,10163,52,V,AL_MOB,MO_KAN
1,1,2023-01-23T00:00:00Z,2023-02-01T00:00:00Z,1339.81,550,0,1,40000,52,V,GA_SAV,AL_MOB
1,1,2023-01-14T00:00:00Z,2023-01-07T00:00:00Z,1385.62,251,0,1,38058,48,R,IL_JOL,FL_MIA
1,1,2023-01-25T00:00:00Z,2023-01-26T00:00:00Z,1316.45,633,0,1,14283,52,V,AL_MOB,AL_MOB
1,1,2023-01-21T00:00:00Z,2023-01-21T00:00:00Z,1356.93,436,0,1,4,52,V,FL_MIA,CA_LAX
1,1,2023-01-02T00:00:00Z,2022-12-31T00:00:00Z,1364.03,568,0,1,42700,52,V,CA_LAX,MO_KAN
1,1,2023-01-12T00:00:00Z,2022-12-31T00:00:00Z,1317.63,455,0,1,37226,48,R,MO_KAN,IL_RFD
1,1,2023-01-16T00:00:00Z,2023-01-12T00:00:00Z,1322.63,316,0,1,5681,52,V,MO_KAN,GA_ATL
1,1,2023-01-19T00:00:00Z,2023-01-15T00:00:00Z,1376.57,598,,,41280,52,V,TX_HOU,GA_SAV
1,1,2023-01-14T00:00:00Z,2023-01-14T00:00:00Z,1332.5,718,0,1,25701,52,V,TX_DAL,CA_LAX
1,1,2023-01-17T00:00:00Z,2023-01-12T00:00:00Z,1331.43,180,0,1,40000,48,R,FL_MIA,AL_MOB
1,1,2023-01-17T00:00:00Z,2022-12-28T00:00:00Z,1342.35,652,0,1,44000,52,V,TX_HOU,GA_SAV
1,1,2023-01-12T00:00:00Z,2023-01-06T00:00:00Z,1391.33,464,0,1,43260,52,V,MO_KAN,MO_KAN
1,1,2023-01-02T00:00:00Z,2022-12-29T00:00:00Z,1369.21,513,0,1,4640,52,V,AL_MOB,TX_HOU
1,1,2023-01-30T00:00:00Z,2023-01-30T00:00:00Z,1316.13,436,0,1,4,52,V,FL_MIA,CA_LAX
1,1,2023-01-28T00:00:00Z,2023-01-28T00:00:00Z,1344.13,436,0,1,4,52,V,FL_MIA,CA_LAX
1,1,2023-01-24T00:00:00Z,2023-01-26T00:00:00Z,1329.29,724,0,1,10361,52,V,AL_MOB,IN_IND
1,1,2023-01-14T00:00:00Z,2023-01-11T00:00:00Z,1389.46,269,0,1,42487,48,R,CA_LAX,AL_MOB
1,1,2023-01-14T00:00:00Z,2023-01-11T00:00:00Z,1363.46,269,0,1,42276,48,R,CA_LAX,AL_MOB
1,1,2023-01-05T00:00:00Z,2023-01-02T00:00:00Z,1348.43,598,0,1,41280,52,V,GA_SAV,MO_KAN
1,1,2023-01-05T00:00:00Z,2023-01-02T00:00:00Z,1391.43,598,0,1,41280,52,V,GA_SAV,MO_KAN
1,1,2023-01-16T00:00:00Z,2022-12-30T00:00:00Z,1316.43,513,0,1,7280,52,V,AL_MOB,TX_HOU
1,1,2023-01-18T00:00:00Z,2023-01-18T00:00:00Z,1326.09,480,0,1,14988,52,V,AL_MOB,AL_MOB
1,1,2023-01-19T00:00:00Z,2023-01-15T00:00:00Z,1350.94,1201,0,1,39760,52,V,GA_SAV,FL_MIA
1,1,2023-01-30T00:00:00Z,2023-01-22T00:00:00Z,1378.78,688,0,1,39902,48,R,AL_MOB,GA_SAV
1,1,2023-01-08T00:00:00Z,2023-01-03T00:00:00Z,1369.66,275,0,1,12558,48,R,MO_KAN,FL_LAK
1,1,2023-01-07T00:00:00Z,2023-01-02T00:00:00Z,1305.66,275,0,1,11345,48,R,MO_KAN,FL_LAK
1,1,2023-01-22T00:00:00Z,2023-01-18T00:00:00Z,1332.47,404,0,1,36425,48,R,AL_MOB,NC_CHA
1,1,2023-01-30T00:00:00Z,2023-01-25T00:00:00Z,1310.33,1122,0,1,14449,52,V,TX_DAL,AL_MOB
1,1,2023-01-30T00:00:00Z,2023-01-25T00:00:00Z,1376.33,1122,0,1,12851,52,V,TX_DAL,AL_MOB
1,1,2023-01-30T00:00:00Z,2023-01-30T00:00:00Z,1371.14,480,0,1,24553,52,V,AL_MOB,AL_MOB
1,1,2023-01-05T00:00:00Z,2023-01-02T00:00:00Z,1302.09,614,0,1,39425,52,V,AL_MOB,TX_HOU
1,1,2023-01-20T00:00:00Z,2023-01-08T00:00:00Z,1350.72,624,0,1,38871,48,R,MO_KAN,MO_KAN
1,1,2023-01-31T00:00:00Z,2023-01-26T00:00:00Z,1373.38,872,0,1,9911,52,V,AL_MOB,MO_KAN
1,1,2023-01-18T00:00:00Z,2023-01-04T00:00:00Z,1332.16,491,0,1,8258,52,V,MO_KAN,AL_MOB
1,1,2023-01-22T00:00:00Z,2023-01-17T00:00:00Z,1337.78,617,0,1,42700,52,V,CA_LAX,AL_MOB
1,1,2023-01-20T00:00:00Z,2023-01-15T00:00:00Z,1318.04,519,0,1,12773,52,V,OH_CLE,CA_LAX
1,1,2023-01-10T00:00:00Z,2023-01-05T00:00:00Z,1334.7,664,0,1,40990,52,V,AL_MOB,GA_SAV
1,1,2023-01-10T00:00:00Z,2023-01-10T00:00:00Z,1311.18,292,,,1,52,V,TX_HOU,AL_MOB
1,1,2023-01-03T00:00:00Z,2022-12-29T00:00:00Z,1325.99,467,0,1,6595,52,V,NC_CHA,GA_SAV
1,1,2023-01-12T00:00:00Z,2023-01-12T00:00:00Z,1383.45,489,0,1,38358,52,V,AL_MOB,OH_CLE
1,1,2023-01-12T00:00:00Z,2023-01-12T00:00:00Z,1332.45,489,0,1,36074,52,V,AL_MOB,OH_CLE
1,1,2023-01-26T00:00:00Z,2023-01-22T00:00:00Z,1370.25,404,0,1,37204,48,R,AL_MOB,NC_CHA
1,1,2023-01-25T00:00:00Z,2023-01-21T00:00:00Z,1361.8,631,0,1,37533,48,R,AL_MOB,MO_KAN
1,1,2023-01-27T00:00:00Z,2023-01-27T00:00:00Z,1309.76,473,0,1,5759,52,V,AL_MOB,OH_CLE
1,1,2023-01-04T00:00:00Z,2023-01-03T00:00:00Z,1349.42,496,0,1,14545,52,V,GA_SAV,GA_SAV
1,1,2023-01-04T00:00:00Z,2023-01-05T00:00:00Z,1395.42,496,0,1,13415,52,V,GA_SAV,GA_SAV
1,1,2023-01-20T00:00:00Z,2023-01-15T00:00:00Z,1305.34,511,0,1,12907,52,V,OH_CLE,NC_CHA
1,1,2023-01-18T00:00:00Z,2023-01-16T00:00:00Z,1336.22,408,0,1,37877,52,V,MO_KAN,AL_MOB
1,1,2023-01-18T00:00:00Z,2023-01-06T00:00:00Z,1326.16,624,0,1,37272,48,R,MO_KAN,MO_KAN
1,1,2023-01-03T00:00:00Z,2022-12-29T00:00:00Z,1346.94,368,0,1,20000,48,R,IL_RFD,GA_SAV
1,1,2023-01-18T00:00:00Z,2023-01-18T00:00:00Z,1367.7,304,0,1,37807,48,R,GA_SAV,FL_MIA
1,1,2023-01-05T00:00:00Z,2023-01-05T00:00:00Z,1338.49,464,0,1,41645,52,V,MO_KAN,MO_KAN
1,1,2023-01-06T00:00:00Z,2023-01-03T00:00:00Z,1363.19,657,0,1,28635,52,V,AL_MOB,MO_KAN
1,1,2023-01-14T00:00:00Z,2023-01-10T00:00:00Z,1305.18,404,0,1,38402,48,R,AL_MOB,NC_CHA
1,1,2023-01-28T00:00:00Z,2023-01-30T00:00:00Z,1346.94,437,0,1,33473,52,V,SC_CHA,FL_LAK
1,1,2023-01-13T00:00:00Z,2023-01-09T00:00:00Z,1295.6,404,0,1,41277,48,R,AL_MOB,NC_CHA
1,1,2023-01-09T00:00:00Z,2023-01-04T00:00:00Z,1333.52,568,0,1,42699,52,V,CA_LAX,MO_KAN
1,1,2023-01-11T00:00:00Z,2023-01-06T00:00:00Z,1306.89,407,0,1,40748,48,R,AL_MOB,FL_MIA
1,1,2023-01-16T00:00:00Z,2023-01-12T00:00:00Z,1344.83,325,0,1,18878,52,V,FL_MIA,MO_KAN
1,1,2023-01-25T00:00:00Z,2023-01-25T00:00:00Z,1334.78,180,0,1,25366,48,R,FL_MIA,AL_MOB
1,1,2023-01-09T00:00:00Z,2023-01-05T00:00:00Z,1319.54,1160,0,1,6248,52,V,AL_MOB,OH_CLE
1,1,2023-01-14T00:00:00Z,2022-12-31T00:00:00Z,1353.51,491,0,1,9665,52,V,MO_KAN,AL_MOB
1,1,2023-01-21T00:00:00Z,2023-01-20T00:00:00Z,1325.24,180,0,1,40000,48,R,FL_MIA,AL_MOB
1,1,2023-01-22T00:00:00Z,2023-01-23T00:00:00Z,1355.24,180,0,1,37642,48,R,FL_MIA,AL_MOB
1,1,2023-01-21T00:00:00Z,2023-01-21T00:00:00Z,1370.24,180,0,1,31148,48,R,FL_MIA,AL_MOB
1,1,2023-01-30T00:00:00Z,2023-01-26T00:00:00Z,1384.12,180,0,1,40000,48,R,FL_MIA,AL_MOB
1,1,2023-01-29T00:00:00Z,2023-01-25T00:00:00Z,1343.12,180,0,1,40000,48,R,FL_MIA,AL_MOB
1,1,2023-01-29T00:00:00Z,2023-01-30T00:00:00Z,1342.12,180,0,1,24862,48,R,FL_MIA,AL_MOB
1,1,2023-01-31T00:00:00Z,2023-01-25T00:00:00Z,1341.96,741,0,1,27624,52,V,TX_DAL,GA_ATL
1,1,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,1341.86,180,0,1,33459,48,R,FL_MIA,AL_MOB
1,1,2023-01-11T00:00:00Z,,1312.35,453,0,1,100,52,V,AL_MOB,MO_KAN
1,1,2023-01-02T00:00:00Z,2023-01-02T00:00:00Z,1354.81,676,0,1,38013,52,V,AL_MOB,AL_MOB
1,1,2023-01-09T00:00:00Z,2023-01-09T00:00:00Z,1310.24,410,0,1,38742,52,V,GA_ATL,FL_LAK
1,1,2023-01-02T00:00:00Z,2022-12-28T00:00:00Z,1372.15,374,0,1,42615,52,V,MO_KAN,MO_KAN
1,1,2023-01-06T00:00:00Z,2023-01-04T00:00:00Z,1313.79,485,0,1,11992,52,V,OH_CLE,MO_KAN
1,1,2023-01-11T00:00:00Z,2023-01-06T00:00:00Z,1347.77,691,0,1,42042,52,V,MO_KAN,AL_MOB
1,1,2023-01-02T00:00:00Z,2022-12-28T00:00:00Z,1387.66,379,0,1,42699,52,V,CA_LAX,AL_MOB
1,1,2023-01-26T00:00:00Z,2023-01-26T00:00:00Z,1338.44,290,0,1,4,52,V,MO_KAN,GA_SAV
1,1,2023-01-04T00:00:00Z,2023-01-03T00:00:00Z,1337.97,180,0,1,40000,48,R,FL_MIA,AL_MOB
1,1,2023-01-03T00:00:00Z,2023-01-03T00:00:00Z,1387.95,180,0,1,14538,48,R,FL_MIA,AL_MOB
1,1,2023-01-23T00:00:00Z,2023-01-19T00:00:00Z,1304.71,645,0,1,39003,52,V,AL_MOB,NC_CHA
1,1,2023-01-29T00:00:00Z,2023-01-17T00:00:00Z,1326.71,379,0,1,41280,48,R,FL_MIA,GA_SAV
1,1,2023-01-16T00:00:00Z,2023-01-11T00:00:00Z,1329.52,1122,0,1,10618,52,V,TX_DAL,AL_MOB
1,1,2023-01-15T00:00:00Z,2023-01-10T00:00:00Z,1323.52,1122,0,1,7920,52,V,TX_DAL,AL_MOB
1,1,2023-01-05T00:00:00Z,2022-12-31T00:00:00Z,1297.41,407,0,1,40758,48,R,AL_MOB,FL_MIA
1,1,2023-01-19T00:00:00Z,2023-01-18T00:00:00Z,1327.24,276,0,1,4,52,V,TX_HOU,GA_SAV
1,1,2023-01-30T00:00:00Z,2023-01-29T00:00:00Z,1316.09,276,0,1,4,52,V,TX_HOU,GA_SAV
1,1,2023-01-26T00:00:00Z,2023-01-30T00:00:00Z,1329.04,600,0,1,20475,52,V,AL_MOB,TX_HOU
1,1,2023-01-02T00:00:00Z,2022-12-28T00:00:00Z,1301.87,617,0,1,42701,52,V,CA_LAX,AL_MOB
1,1,2023-01-05T00:00:00Z,2023-01-05T00:00:00Z,1362.85,348,0,1,37901,52,V,SC_CHA,GA_ATL
1,1,2023-01-05T00:00:00Z,2023-01-05T00:00:00Z,1321.85,348,0,1,35151,52,V,SC_CHA,GA_ATL
1,1,2023-01-18T00:00:00Z,2023-01-19T00:00:00Z,1336.84,180,0,1,26046,48,R,FL_MIA,AL_MOB
1,1,2023-01-31T00:00:00Z,2023-01-31T00:00:00Z,1360.71,267,0,1,6682,52,V,AL_MOB,AL_MOB
1,1,2023-01-24T00:00:00Z,2023-01-20T00:00:00Z,1341.68,260,0,1,40186,48,R,AL_MOB,FL_MIA
1,1,2023-01-17T00:00:00Z,2023-01-17T00:00:00Z,1356.53,180,0,1,26506,48,R,FL_MIA,AL_MOB
1,1,2023-01-16T00:00:00Z,2023-01-11T00:00:00Z,1378.3,617,0,1,42700,52,V,CA_LAX,AL_MOB
1,1,2023-01-16T00:00:00Z,2023-01-16T00:00:00Z,1367.15,276,0,1,3,52,V,TX_HOU,GA_SAV
1,1,2023-01-20T00:00:00Z,,1326.96,709,0,1,31539,52,V,TX_HOU,MO_KAN
1,1,2023-01-17T00:00:00Z,,1357.96,709,0,1,27970,52,V,TX_HOU,MO_KAN
1,1,2023-01-21T00:00:00Z,,1316.96,709,0,1,26164,52,V,TX_HOU,MO_KAN
1,1,2023-01-25T00:00:00Z,2023-01-25T00:00:00Z,1308.31,761,0,1,24268,52,V,TX_DAL,GA_ATL
1,1,2023-01-26T00:00:00Z,2023-01-21T00:00:00Z,1343.56,748,0,1,6498,52,V,TX_DAL,MO_KAN
1,1,2023-01-13T00:00:00Z,,1309,473,,,1946,52,V,TX_HOU,AL_MOB
1,1,2023-01-03T00:00:00Z,2023-01-02T00:00:00Z,1341.9,253,0,1,37828,48,R,AL_MOB,FL_MIA
1,1,2023-01-25T00:00:00Z,,1351.64,709,0,1,18787,52,V,TX_HOU,MO_KAN
1,1,2023-01-21T00:00:00Z,2023-01-21T00:00:00Z,1345.43,718,0,1,18479,52,V,TX_DAL,CA_LAX
1,1,2023-01-08T00:00:00Z,2023-01-08T00:00:00Z,1310.29,578,0,1,39497,52,V,AL_MOB,IN_IND
1,1,2023-01-09T00:00:00Z,2023-01-09T00:00:00Z,1337.29,578,0,1,25882,52,V,AL_MOB,IN_IND
1,1,2023-01-15T00:00:00Z,2023-01-15T00:00:00Z,1356.05,180,0,1,27928,48,R,FL_MIA,AL_MOB
1,1,2023-01-05T00:00:00Z,2023-01-01T00:00:00Z,1379.92,404,0,1,41313,48,R,AL_MOB,NC_CHA
1,1,2023-01-13T00:00:00Z,2023-01-13T00:00:00Z,1364.91,436,0,1,4,52,V,FL_MIA,CA_LAX
1,1,2023-01-05T00:00:00Z,2023-01-05T00:00:00Z,1358.89,180,0,1,29258,48,R,FL_MIA,AL_MOB
1,1,2023-01-20T00:00:00Z,2023-01-20T00:00:00Z,1297.84,290,0,1,4,52,V,MO_KAN,GA_SAV
1,1,2023-01-03T00:00:00Z,2022-12-30T00:00:00Z,1339.69,503,0,1,41758,52,V,GA_SAV,MO_KAN
1,1,2023-01-17T00:00:00Z,2023-01-09T00:00:00Z,1307.31,370,0,1,38388,48,R,AL_MOB,TX_HOU
1,1,2023-01-26T00:00:00Z,2023-01-26T00:00:00Z,1313.3,336,0,1,24723,52,V,GA_SAV,FL_LAK
1,1,2023-01-12T00:00:00Z,2023-01-13T00:00:00Z,1378.29,1122,0,1,11961,52,V,TX_DAL,AL_MOB
1,1,2023-01-18T00:00:00Z,2023-01-20T00:00:00Z,1368.67,252,0,1,10380,48,R,AL_MOB,FL_MIA
1,1,2023-01-03T00:00:00Z,2023-01-02T00:00:00Z,1295.28,294,0,1,2280,48,R,AL_MOB,FL_MIA
1,1,2023-01-12T00:00:00Z,2023-01-12T00:00:00Z,1333.27,336,0,1,29635,52,V,GA_SAV,FL_LAK
1,1,2023-01-31T00:00:00Z,2023-01-30T00:00:00Z,1310.24,276,0,1,4,52,V,TX_HOU,GA_SAV
1,1,2023-01-24T00:00:00Z,2023-01-17T00:00:00Z,1314.13,669,0,1,43163,52,V,AL_MOB,IN_IND
1,1,2023-01-08T00:00:00Z,2022-12-28T00:00:00Z,1354.68,379,0,1,41280,48,R,FL_MIA,GA_SAV
1,1,2023-01-06T00:00:00Z,2023-01-07T00:00:00Z,1329.62,180,0,1,27977,48,R,FL_MIA,AL_MOB
1,1,2023-01-21T00:00:00Z,2023-01-21T00:00:00Z,1332.65,761,0,1,16789,52,V,TX_DAL,GA_ATL
1,1,2023-01-06T00:00:00Z,2023-01-06T00:00:00Z,1343.09,488,0,1,8321,52,V,MO_KAN,AL_MOB
1,1,2023-01-15T00:00:00Z,2023-01-15T00:00:00Z,1360.94,718,0,1,28634,52,V,TX_DAL,CA_LAX
1,1,2023-01-06T00:00:00Z,2023-01-02T00:00:00Z,1336.23,404,0,1,39377,48,R,AL_MOB,NC_CHA
1,1,2023-01-30T00:00:00Z,2023-01-30T00:00:00Z,1290.11,500,0,1,6492,52,V,IN_IND,GA_ATL
1,1,2023-01-30T00:00:00Z,2023-01-23T00:00:00Z,1318.11,500,0,1,5493,52,V,IN_IND,GA_ATL
1,1,2023-01-12T00:00:00Z,2023-01-12T00:00:00Z,1361.98,370,0,1,20427,48,R,AL_MOB,TX_HOU
1,1,2023-01-08T00:00:00Z,2023-01-04T00:00:00Z,1350.53,404,0,1,41437,48,R,AL_MOB,NC_CHA
1,1,2023-01-05T00:00:00Z,2023-01-02T00:00:00Z,1360.28,1122,0,1,9394,52,V,TX_DAL,AL_MOB
1,1,2023-01-30T00:00:00Z,2023-01-30T00:00:00Z,1313.91,718,0,1,22935,52,V,TX_DAL,CA_LAX
1,1,2023-01-18T00:00:00Z,2023-01-14T00:00:00Z,1286.52,742,0,1,1752,52,V,AL_MOB,OH_CLE
1,1,2023-01-11T00:00:00Z,2023-01-08T00:00:00Z,1308.52,546,0,1,42493,52,V,TX_DAL,CA_LAX
1,1,2023-01-11T00:00:00Z,2023-01-08T00:00:00Z,1315.52,546,0,1,42090,52,V,TX_DAL,CA_LAX
1,1,2023-01-23T00:00:00Z,2023-01-18T00:00:00Z,1324.18,481,0,1,11475,52,V,OH_CLE,AL_MOB
1,1,2023-01-22T00:00:00Z,2023-01-17T00:00:00Z,1285.5,473,0,1,32227,48,R,MO_KAN,AL_MOB
1,1,2023-01-30T00:00:00Z,2023-01-25T00:00:00Z,1310.29,702,0,1,6860,52,V,TX_DAL,CA_LAX
1,1,2023-01-07T00:00:00Z,2023-01-07T00:00:00Z,1357.23,327,1,1,4,52,V,AL_MOB,GA_SAV
